country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,update_hour,update_day_of_week,pollutant_range,air_quality_category
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",2026-07-06 10:00:00,17.528544,78.286195,PM10,41.0,61.0,59.0,10,Monday,20.0,Moderate
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",2026-07-06 10:00:00,17.528544,78.286195,NH3,4.0,5.0,4.0,10,Monday,1.0,Good/Satisfactory
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",2026-07-06 10:00:00,17.528544,78.286195,CO,14.0,18.0,16.0,10,Monday,4.0,Good/Satisfactory
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2026-07-06 10:00:00,17.429398,78.569354,PM2.5,29.0,36.0,33.0,10,Monday,7.0,Moderate
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2026-07-06 10:00:00,17.429398,78.569354,PM10,44.5,58.0,53.0,10,Monday,13.5,Moderate
India,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",2026-07-06 10:00:00,28.646233,77.358075,PM10,24.0,152.0,91.0,10,Monday,128.0,Moderate
India,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",2026-07-06 10:00:00,28.646233,77.358075,NO2,10.0,29.0,17.0,10,Monday,19.0,Good/Satisfactory
India,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",2026-07-06 10:00:00,28.646233,77.358075,SO2,13.0,15.0,15.0,10,Monday,2.0,Good/Satisfactory
India,Uttar Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-07-06 10:00:00,26.730136,83.433859,NO2,10.0,11.0,11.0,10,Monday,1.0,Good/Satisfactory
India,Uttar Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-07-06 10:00:00,26.730136,83.433859,NH3,1.0,1.0,1.0,10,Monday,0.0,Good/Satisfactory
India,Uttar Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB",2026-07-06 10:00:00,26.730136,83.433859,OZONE,8.0,17.0,13.0,10,Monday,9.0,Good/Satisfactory
India,Uttar Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2026-07-06 10:00:00,28.47272,77.482,NO2,7.0,52.0,23.0,10,Monday,45.0,Good/Satisfactory
India,Uttar Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2026-07-06 10:00:00,28.47272,77.482,CO,28.0,30.0,28.0,10,Monday,2.0,Good/Satisfactory
India,Uttar Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2026-07-06 10:00:00,28.47272,77.482,OZONE,9.0,22.0,14.0,10,Monday,13.0,Good/Satisfactory
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2026-07-06 10:00:00,28.557054,77.453663,NO2,20.0,71.0,48.0,10,Monday,51.0,Good/Satisfactory
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2026-07-06 10:00:00,28.557054,77.453663,NH3,17.0,25.0,20.0,10,Monday,8.0,Good/Satisfactory
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",2026-07-06 10:00:00,17.460103,78.334361,NH3,1.0,5.0,3.0,10,Monday,4.0,Good/Satisfactory
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",2026-07-06 10:00:00,17.460103,78.334361,CO,12.0,14.0,13.0,10,Monday,2.0,Good/Satisfactory
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",2026-07-06 10:00:00,17.37206,78.50864,PM2.5,20.0,27.0,23.0,10,Monday,7.0,Good/Satisfactory
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",2026-07-06 10:00:00,17.37206,78.50864,CO,21.0,24.0,22.0,10,Monday,3.0,Good/Satisfactory
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",2026-07-06 10:00:00,23.8175497,91.2726974,SO2,8.0,8.0,8.0,10,Monday,0.0,Good/Satisfactory
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",2026-07-06 10:00:00,27.19865833,78.00598056,PM2.5,11.0,74.0,37.0,10,Monday,63.0,Moderate
India,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",2026-07-06 10:00:00,27.23711,78.01936,PM2.5,75.0,176.0,105.0,10,Monday,101.0,Poor/Severe
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",2026-07-06 10:00:00,27.19412,77.96237,NH3,7.0,8.0,8.0,10,Monday,1.0,Good/Satisfactory
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",2026-07-06 10:00:00,27.19412,77.96237,SO2,14.0,15.0,14.0,10,Monday,1.0,Good/Satisfactory
India,Uttar Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",2026-07-06 10:00:00,26.8458805,80.9365541,PM10,37.0,92.0,60.0,10,Monday,55.0,Moderate
India,Uttar Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2026-07-06 10:00:00,26.90723,80.98579,OZONE,71.0,85.0,79.0,10,Monday,14.0,Moderate
India,Uttar Pradesh,Mathura,"Pali Dungra, Mathura - UPPCB",2026-07-06 10:00:00,27.410954,77.550619,NH3,1.0,2.0,1.0,10,Monday,1.0,Good/Satisfactory
India,Uttar Pradesh,Meerut,"MIET College, Meerut - UPPCB",2026-07-06 10:00:00,28.972677,77.641018,NO2,18.0,50.0,32.0,10,Monday,32.0,Good/Satisfactory
India,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",2026-07-06 10:00:00,28.5447608,77.3231257,PM10,29.0,150.0,85.0,10,Monday,121.0,Moderate
India,Uttar Pradesh,Noida,"Sector-116, Noida - UPPCB",2026-07-06 10:00:00,28.56923,77.393848,PM10,20.0,107.0,55.0,10,Monday,87.0,Moderate
India,Uttar Pradesh,Noida,"Sector-116, Noida - UPPCB",2026-07-06 10:00:00,28.56923,77.393848,NH3,5.0,6.0,6.0,10,Monday,1.0,Good/Satisfactory
India,Uttar Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2026-07-06 10:00:00,25.494,81.863,OZONE,11.0,22.0,14.0,10,Monday,11.0,Good/Satisfactory
India,Uttar Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",2026-07-06 10:00:00,25.425602,81.917152,NH3,5.0,6.0,6.0,10,Monday,1.0,Good/Satisfactory
India,Uttar Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",2026-07-06 10:00:00,26.207781,81.245571,PM10,20.0,107.0,55.0,10,Monday,87.0,Moderate
India,Uttar Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",2026-07-06 10:00:00,26.207781,81.245571,NO2,15.0,23.0,19.0,10,Monday,8.0,Good/Satisfactory
India,Uttar Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",2026-07-06 10:00:00,26.207781,81.245571,SO2,11.0,14.0,12.0,10,Monday,3.0,Good/Satisfactory
India,Uttar Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2026-07-06 10:00:00,25.32393,82.99687,NO2,2.0,6.0,3.0,10,Monday,4.0,Good/Satisfactory
India,Uttar Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2026-07-06 10:00:00,25.32393,82.99687,NH3,0.0,0.0,0.0,10,Monday,0.0,Good/Satisfactory
India,Uttar Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2026-07-06 10:00:00,25.32393,82.99687,OZONE,4.0,4.0,4.0,10,Monday,0.0,Good/Satisfactory
India,Uttar Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",2026-07-06 10:00:00,25.3505986,82.9083074,SO2,12.0,20.0,15.0,10,Monday,8.0,Good/Satisfactory
India,Uttar Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",2026-07-06 10:00:00,25.3505986,82.9083074,OZONE,44.0,44.0,44.0,10,Monday,0.0,Good/Satisfactory
India,Uttar Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2026-07-06 10:00:00,25.262326,82.995408,PM10,14.0,35.0,25.0,10,Monday,21.0,Good/Satisfactory
India,Uttar Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2026-07-06 10:00:00,25.262326,82.995408,NO2,2.0,2.0,2.0,10,Monday,0.0,Good/Satisfactory
India,Uttar Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2026-07-06 10:00:00,27.571409,77.655757,NO2,27.0,27.0,27.0,10,Monday,0.0,Good/Satisfactory
India,Uttar Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2026-07-06 10:00:00,27.571409,77.655757,NH3,7.0,9.0,8.0,10,Monday,2.0,Good/Satisfactory
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",2026-07-06 10:00:00,30.269444,78.044167,SO2,0.0,1.0,1.0,10,Monday,1.0,Good/Satisfactory
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB",2026-07-06 10:00:00,30.269444,78.044167,CO,16.0,22.0,18.0,10,Monday,6.0,Good/Satisfactory
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-07-06 10:00:00,29.2124114,78.9611753,PM2.5,1.5,34.0,21.5,10,Monday,32.5,Good/Satisfactory
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-07-06 10:00:00,29.2124114,78.9611753,CO,10.0,18.0,14.0,10,Monday,8.0,Good/Satisfactory
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-07-06 10:00:00,30.075911,78.2859547,PM2.5,2.0,2.0,2.0,10,Monday,0.0,Good/Satisfactory
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-07-06 10:00:00,30.075911,78.2859547,NO2,7.0,7.0,7.0,10,Monday,0.0,Good/Satisfactory
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-07-06 10:00:00,30.075911,78.2859547,SO2,1.0,1.0,1.0,10,Monday,0.0,Good/Satisfactory
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-07-06 10:00:00,30.075911,78.2859547,CO,37.0,37.0,37.0,10,Monday,0.0,Good/Satisfactory
India,West Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2026-07-06 10:00:00,23.697936,86.944395,NH3,4.0,5.0,5.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2026-07-06 10:00:00,23.697936,86.944395,CO,23.0,33.0,28.0,10,Monday,10.0,Good/Satisfactory
India,West Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",2026-07-06 10:00:00,23.685297,86.945968,NO2,26.0,32.0,29.0,10,Monday,6.0,Good/Satisfactory
India,West Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",2026-07-06 10:00:00,23.616515,87.119133,PM2.5,4.0,22.0,11.0,10,Monday,18.0,Good/Satisfactory
India,West Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",2026-07-06 10:00:00,23.616515,87.119133,SO2,26.0,31.0,29.0,10,Monday,5.0,Good/Satisfactory
India,West Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",2026-07-06 10:00:00,23.616515,87.119133,OZONE,6.0,7.0,7.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-07-06 10:00:00,22.7605581,88.3617589,NO2,10.0,15.0,12.0,10,Monday,5.0,Good/Satisfactory
India,West Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-07-06 10:00:00,22.7605581,88.3617589,NH3,6.0,7.0,6.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-07-06 10:00:00,23.508764,87.35444,PM10,6.0,18.0,11.0,10,Monday,12.0,Good/Satisfactory
India,West Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-07-06 10:00:00,23.508764,87.35444,NO2,61.0,64.0,63.0,10,Monday,3.0,Moderate
India,West Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-07-06 10:00:00,22.06047,88.109737,NO2,7.0,23.0,11.0,10,Monday,16.0,Good/Satisfactory
India,West Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-07-06 10:00:00,22.06047,88.109737,SO2,4.0,27.0,10.0,10,Monday,23.0,Good/Satisfactory
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-07-06 10:00:00,22.554954,88.292568,PM10,17.0,37.0,26.0,10,Monday,20.0,Good/Satisfactory
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-07-06 10:00:00,22.554954,88.292568,NH3,1.0,2.0,1.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Howrah,"Belur Math, Howrah - WBPCB",2026-07-06 10:00:00,22.629801,88.352017,PM10,14.0,30.0,20.0,10,Monday,16.0,Good/Satisfactory
India,West Bengal,Howrah,"Belur Math, Howrah - WBPCB",2026-07-06 10:00:00,22.629801,88.352017,SO2,5.0,6.0,5.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Howrah,"Belur Math, Howrah - WBPCB",2026-07-06 10:00:00,22.629801,88.352017,CO,7.0,18.0,11.0,10,Monday,11.0,Good/Satisfactory
India,West Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2026-07-06 10:00:00,22.5687319,88.2797276,NO2,14.0,23.0,19.0,10,Monday,9.0,Good/Satisfactory
India,West Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2026-07-06 10:00:00,22.5687319,88.2797276,OZONE,20.0,25.0,23.0,10,Monday,5.0,Good/Satisfactory
India,West Bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-07-06 10:00:00,22.6025571,88.3105664,SO2,10.0,11.0,10.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-07-06 10:00:00,22.6025571,88.3105664,OZONE,36.0,45.0,42.0,10,Monday,9.0,Good/Satisfactory
India,West Bengal,Howrah,"Ghusuri, Howrah - WBPCB",2026-07-06 10:00:00,22.611968,88.347422,NO2,52.0,64.0,58.0,10,Monday,12.0,Moderate
India,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-07-06 10:00:00,22.51106,88.35142,PM2.5,13.0,13.0,13.0,10,Monday,0.0,Good/Satisfactory
India,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-07-06 10:00:00,22.51106,88.35142,PM10,18.0,18.0,18.0,10,Monday,0.0,Good/Satisfactory
India,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-07-06 10:00:00,22.51106,88.35142,NH3,6.0,7.0,6.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2026-07-06 10:00:00,22.5367507,88.3638022,PM10,19.0,20.0,19.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2026-07-06 10:00:00,22.5367507,88.3638022,NO2,16.0,32.0,22.0,10,Monday,16.0,Good/Satisfactory
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-07-06 10:00:00,22.5448082,88.3403691,SO2,13.0,19.0,17.0,10,Monday,6.0,Good/Satisfactory
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-07-06 10:00:00,22.5448082,88.3403691,CO,107.0,110.0,109.0,10,Monday,3.0,Poor/Severe
India,West Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",2026-07-06 10:00:00,22.58157048,88.41002457,NH3,5.0,6.0,5.0,10,Monday,1.0,Good/Satisfactory
India,West Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2026-07-06 10:00:00,22.49929,88.36917,NO2,16.0,25.0,20.0,10,Monday,9.0,Good/Satisfactory
India,West Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",2026-07-06 10:00:00,22.627847,88.380669,OZONE,12.0,18.0,14.0,10,Monday,6.0,Good/Satisfactory
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2026-07-06 10:00:00,26.146529,87.454184,CO,6.0,10.0,8.0,10,Monday,4.0,Good/Satisfactory
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",2026-07-06 10:00:00,25.5626095,84.663264,PM10,28.0,500.0,159.0,10,Monday,472.0,Poor/Severe
India,Bihar,Arrah,"New DM Office, Arrah - BSPCB",2026-07-06 10:00:00,25.5626095,84.663264,NH3,2.0,2.0,2.0,10,Monday,0.0,Good/Satisfactory
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB",2026-07-06 10:00:00,25.42742023,86.13886079,CO,5.0,18.0,13.0,10,Monday,13.0,Good/Satisfactory
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB",2026-07-06 10:00:00,26.80365,84.51954,PM2.5,20.0,61.0,37.0,10,Monday,41.0,Moderate
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",2026-07-06 10:00:00,25.265194,87.012947,NO2,2.0,9.0,7.0,10,Monday,7.0,Good/Satisfactory
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",2026-07-06 10:00:00,25.265194,87.012947,NH3,1.0,7.0,3.0,10,Monday,6.0,Good/Satisfactory
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB",2026-07-06 10:00:00,25.265194,87.012947,SO2,4.0,59.0,25.0,10,Monday,55.0,Good/Satisfactory
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB",2026-07-06 10:00:00,25.251013,86.989001,SO2,1.0,42.0,20.0,10,Monday,41.0,Good/Satisfactory
India,Bihar,Bihar Sharif,"D M Colony, Bihar Sharif - BSPCB",2026-07-06 10:00:00,25.204762,85.51496,NO2,9.0,10.0,9.0,10,Monday,1.0,Good/Satisfactory
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",2026-07-06 10:00:00,25.56752,83.966379,PM2.5,20.0,61.0,37.0,10,Monday,41.0,Moderate
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB",2026-07-06 10:00:00,25.56752,83.966379,SO2,30.0,36.0,32.0,10,Monday,6.0,Good/Satisfactory
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB",2026-07-06 10:00:00,25.7808257,84.7446768,OZONE,3.0,4.0,3.0,10,Monday,1.0,Good/Satisfactory
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2026-07-06 10:00:00,24.7955,84.9994,PM2.5,20.0,61.0,37.0,10,Monday,41.0,Moderate
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB",2026-07-06 10:00:00,24.7955,84.9994,SO2,6.5,14.5,11.5,10,Monday,8.0,Good/Satisfactory
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB",2026-07-06 10:00:00,24.762518,84.982348,PM10,19.0,49.0,36.0,10,Monday,30.0,Good/Satisfactory
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",2026-07-06 10:00:00,24.792403,84.992416,PM10,5.0,115.0,46.0,10,Monday,110.0,Good/Satisfactory
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",2026-07-06 10:00:00,24.792403,84.992416,NO2,9.0,13.0,12.0,10,Monday,4.0,Good/Satisfactory
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",2026-07-06 10:00:00,24.792403,84.992416,SO2,43.0,44.0,44.0,10,Monday,1.0,Good/Satisfactory
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB",2026-07-06 10:00:00,24.792403,84.992416,CO,28.0,29.0,29.0,10,Monday,1.0,Good/Satisfactory
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",2026-07-06 10:00:00,26.0881305,87.93840336,OZONE,31.0,39.0,34.0,10,Monday,8.0,Good/Satisfactory
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",2026-07-06 10:00:00,26.63086,84.90051,NH3,3.0,3.5,3.0,10,Monday,0.5,Good/Satisfactory
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",2026-07-06 10:00:00,26.63086,84.90051,OZONE,57.0,57.0,57.0,10,Monday,0.0,Moderate
India,Bihar,Munger,"Town Hall, Munger - BSPCB",2026-07-06 10:00:00,25.376776,86.471523,PM2.5,20.0,61.0,37.0,10,Monday,41.0,Moderate
India,Bihar,Munger,"Town Hall, Munger - BSPCB",2026-07-06 10:00:00,25.376776,86.471523,NH3,2.0,3.0,3.0,10,Monday,1.0,Good/Satisfactory
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2026-07-06 10:00:00,26.1209,85.3647,PM10,26.5,69.0,44.5,10,Monday,42.5,Good/Satisfactory
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2026-07-06 10:00:00,26.1209,85.3647,NH3,3.0,3.5,3.0,10,Monday,0.5,Good/Satisfactory
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2026-07-06 10:00:00,26.1209,85.3647,CO,9.0,25.0,12.0,10,Monday,16.0,Good/Satisfactory
India,Bihar,Muzaffarpur,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",2026-07-06 10:00:00,26.1209,85.3647,OZONE,26.0,47.0,42.0,10,Monday,21.0,Good/Satisfactory
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",2026-07-06 10:00:00,25.592539,85.227158,PM10,26.5,69.0,44.5,10,Monday,42.5,Good/Satisfactory
India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-07-06 10:00:00,25.596727,85.085624,PM10,63.0,117.0,92.0,10,Monday,54.0,Moderate
India,Bihar,Patna,"Samanpura, Patna - BSPCB",2026-07-06 10:00:00,25.596727,85.085624,NO2,17.0,19.0,18.0,10,Monday,2.0,Good/Satisfactory
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2026-07-06 10:00:00,25.610369,85.132568,PM10,26.5,69.0,44.5,10,Monday,42.5,Good/Satisfactory
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2026-07-06 10:00:00,25.610369,85.132568,NO2,9.0,13.0,12.0,10,Monday,4.0,Good/Satisfactory
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",2026-07-06 10:00:00,25.610369,85.132568,SO2,6.5,14.5,11.5,10,Monday,8.0,Good/Satisfactory
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",2026-07-06 10:00:00,25.599486,85.113666,OZONE,23.0,33.0,29.0,10,Monday,10.0,Good/Satisfactory
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2026-07-06 10:00:00,25.586562,85.043586,NH3,9.0,10.0,9.0,10,Monday,1.0,Good/Satisfactory
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2026-07-06 10:00:00,25.586562,85.043586,SO2,6.0,7.0,6.0,10,Monday,1.0,Good/Satisfactory
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB",2026-07-06 10:00:00,25.586562,85.043586,OZONE,11.0,12.0,11.0,10,Monday,1.0,Good/Satisfactory
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-07-06 10:00:00,25.366336,87.117468,NO2,5.0,7.0,6.0,10,Monday,2.0,Good/Satisfactory
India,Assam,Guwahati,"IITG, Guwahati - PCBA",2026-07-06 10:00:00,26.2028636,91.70046436,NO2,1.0,3.0,1.0,10,Monday,2.0,Good/Satisfactory
India,Assam,Guwahati,"IITG, Guwahati - PCBA",2026-07-06 10:00:00,26.2028636,91.70046436,CO,4.0,5.0,5.0,10,Monday,1.0,Good/Satisfactory
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA",2026-07-06 10:00:00,26.10887,91.589544,OZONE,10.0,40.0,35.0,10,Monday,30.0,Good/Satisfactory
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA",2026-07-06 10:00:00,26.1875,91.744194,NH3,1.0,1.0,1.0,10,Monday,0.0,Good/Satisfactory
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",2026-07-06 10:00:00,26.349082,92.68449,PM2.5,38.0,73.0,55.0,10,Monday,35.0,Moderate
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",2026-07-06 10:00:00,26.349082,92.68449,PM10,31.0,66.0,48.0,10,Monday,35.0,Good/Satisfactory
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",2026-07-06 10:00:00,26.349082,92.68449,SO2,3.0,15.0,10.0,10,Monday,12.0,Good/Satisfactory
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA",2026-07-06 10:00:00,26.349082,92.68449,CO,24.0,26.0,25.0,10,Monday,2.0,Good/Satisfactory
India,Assam,Silchar,"Tarapur, Silchar - PCBA",2026-07-06 10:00:00,24.82827,92.79525,NO2,19.0,20.0,19.0,10,Monday,1.0,Good/Satisfactory
India,Assam,Silchar,"Tarapur, Silchar - PCBA",2026-07-06 10:00:00,24.82827,92.79525,CO,32.0,38.0,34.0,10,Monday,6.0,Good/Satisfactory
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA",2026-07-06 10:00:00,26.987634,94.636574,SO2,7.0,9.0,7.0,10,Monday,2.0,Good/Satisfactory
India,Bihar,Araria,"Kharahiya Basti, Araria - BSPCB",2026-07-06 10:00:00,26.146529,87.454184,PM10,25.0,101.0,49.0,10,Monday,76.0,Good/Satisfactory
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2026-07-06 10:00:00,21.224231,81.40835,PM2.5,2.0,13.0,6.0,10,Monday,11.0,Good/Satisfactory
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2026-07-06 10:00:00,21.224231,81.40835,PM10,3.0,25.0,10.0,10,Monday,22.0,Good/Satisfactory
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",2026-07-06 10:00:00,21.224231,81.40835,CO,21.0,21.0,21.0,10,Monday,0.0,Good/Satisfactory
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",2026-07-06 10:00:00,22.118125,83.140608,PM10,22.0,45.0,29.0,10,Monday,23.0,Good/Satisfactory
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB",2026-07-06 10:00:00,22.118125,83.140608,NO2,3.0,9.0,6.0,10,Monday,6.0,Good/Satisfactory
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",2026-07-06 10:00:00,22.368195,82.746431,PM2.5,5.0,6.0,6.0,10,Monday,1.0,Good/Satisfactory
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",2026-07-06 10:00:00,22.368195,82.746431,PM10,7.0,294.0,56.0,10,Monday,287.0,Moderate
India,Chhattisgarh,Korba,"Rampur, Korba - CECB",2026-07-06 10:00:00,22.368195,82.746431,CO,15.5,21.0,19.0,10,Monday,5.5,Good/Satisfactory
